date,route_id,stop_id,stop_name,hour,day_of_week,is_weekend,is_holiday,peak_hour,passenger_count,bus_capacity,buses_allocated,distance_km,travel_time_min
2026-06-30,R101,S01,Central Station,13,1,0,0,0,103,40,3,14.62,38
2026-06-30,R101,S01,Central Station,14,1,0,0,0,77,40,2,2.04,7
2026-06-30,R101,S01,Central Station,15,1,0,0,0,83,40,3,6.69,25
2026-06-30,R101,S01,Central Station,16,1,0,0,0,16,40,1,12.5,46
2026-06-30,R101,S01,Central Station,17,1,0,0,1,186,40,5,9.96,28
2026-06-30,R101,S01,Central Station,18,1,0,0,1,188,40,4,10.78,27
2026-06-30,R101,S01,Central Station,19,1,0,0,1,182,40,5,14.22,43
2026-06-30,R101,S01,Central Station,20,1,0,0,1,193,40,5,5.32,19
2026-06-30,R101,S01,Central Station,21,1,0,0,0,29,40,1,7.93,23
2026-06-30,R101,S01,Central Station,22,1,0,0,0,29,40,1,3.57,13
2026-06-30,R101,S02,City Mall,6,1,0,0,0,44,40,2,12.85,36
2026-06-30,R101,S02,City Mall,7,1,0,0,1,142,40,5,12.64,34
2026-06-30,R101,S02,City Mall,8,1,0,0,1,137,40,5,10.47,31
2026-06-30,R101,S02,City Mall,9,1,0,0,1,144,40,5,6.22,16
2026-06-30,R101,S02,City Mall,10,1,0,0,0,24,40,2,10.5,36
2026-06-30,R101,S02,City Mall,11,1,0,0,0,76,40,2,12.5,45
2026-06-30,R101,S02,City Mall,12,1,0,0,0,65,40,2,8.76,30
2026-06-30,R101,S02,City Mall,13,1,0,0,0,73,40,2,2.82,11
2026-06-30,R101,S02,City Mall,14,1,0,0,0,76,40,2,2.59,10
2026-06-30,R101,S02,City Mall,15,1,0,0,0,69,40,2,13.14,43
2026-06-30,R101,S02,City Mall,16,1,0,0,0,18,40,1,9.29,30
2026-06-30,R101,S02,City Mall,17,1,0,0,1,145,40,4,14.52,42
2026-06-30,R101,S02,City Mall,18,1,0,0,1,157,40,4,8.76,31
2026-06-30,R101,S02,City Mall,19,1,0,0,1,148,40,5,2.03,8
2026-06-30,R101,S02,City Mall,20,1,0,0,1,129,40,4,2.99,8
2026-06-30,R101,S02,City Mall,21,1,0,0,0,19,40,1,8.88,34
2026-06-30,R101,S02,City Mall,22,1,0,0,0,13,40,2,2.89,10
2026-06-30,R101,S03,University,6,1,0,0,0,37,40,2,6.19,21
2026-06-30,R101,S03,University,7,1,0,0,1,152,40,3,9.25,25
2026-06-30,R101,S03,University,8,1,0,0,1,137,40,4,6.78,17
2026-06-30,R101,S03,University,9,1,0,0,1,168,40,5,11.09,32
2026-06-30,R101,S03,University,10,1,0,0,0,47,40,2,8.35,27
2026-06-30,R101,S03,University,11,1,0,0,0,99,40,2,12.77,37
2026-06-30,R101,S03,University,12,1,0,0,0,84,40,3,13.68,42
2026-06-30,R101,S03,University,13,1,0,0,0,84,40,2,4.12,11
2026-06-30,R101,S03,University,14,1,0,0,0,92,40,3,9.56,35
2026-06-30,R101,S03,University,15,1,0,0,0,76,40,2,13.66,53
2026-06-30,R101,S03,University,16,1,0,0,0,26,40,1,9.34,32
2026-06-30,R101,S03,University,17,1,0,0,1,188,40,4,13.73,44
2026-06-30,R101,S03,University,18,1,0,0,1,162,40,5,9.96,33
2026-06-30,R101,S03,University,19,1,0,0,1,175,40,5,7.79,20
2026-06-30,R101,S03,University,20,1,0,0,1,170,40,5,6.27,23
2026-06-30,R101,S03,University,21,1,0,0,0,32,40,1,12.29,37
2026-06-30,R101,S03,University,22,1,0,0,0,32,40,2,11.75,41
2026-06-30,R101,S04,Market,6,1,0,0,0,23,40,1,6.29,22
2026-06-30,R101,S04,Market,7,1,0,0,1,104,40,3,14.82,39
2026-06-30,R101,S04,Market,8,1,0,0,1,118,40,3,13.83,47
2026-06-30,R101,S04,Market,9,1,0,0,1,118,40,3,13.78,53
2026-06-30,R101,S04,Market,10,1,0,0,0,25,40,1,10.2,35
2026-06-30,R101,S04,Market,11,1,0,0,0,60,40,1,10.23,25
2026-06-30,R101,S04,Market,12,1,0,0,0,66,40,2,3.83,11
2026-06-30,R101,S04,Market,13,1,0,0,0,66,40,1,9.21,25
2026-06-30,R101,S04,Market,14,1,0,0,0,68,40,2,2.72,9
2026-06-30,R101,S04,Market,15,1,0,0,0,73,40,1,7.09,23
2026-06-30,R101,S04,Market,16,1,0,0,0,34,40,2,8.67,31
2026-06-30,R101,S04,Market,17,1,0,0,1,116,40,4,8.61,24
2026-06-30,R101,S04,Market,18,1,0,0,1,123,40,5,14.58,55
2026-06-30,R101,S04,Market,19,1,0,0,1,127,40,3,8.51,27
2026-06-30,R101,S04,Market,20,1,0,0,1,129,40,5,10.51,28
2026-06-30,R101,S04,Market,21,1,0,0,0,5,40,1,8.32,29
2026-06-30,R101,S04,Market,22,1,0,0,0,5,40,1,3.71,10
2026-06-30,R101,S05,Bus Terminal,6,1,0,0,0,35,40,1,10.14,29
2026-06-30,R101,S05,Bus Terminal,7,1,0,0,1,166,40,6,4.41,11
2026-06-30,R101,S05,Bus Terminal,8,1,0,0,1,189,40,5,11.9,31
2026-06-30,R101,S05,Bus Terminal,9,1,0,0,1,163,40,5,5.82,19
2026-06-30,R101,S05,Bus Terminal,10,1,0,0,0,21,40,1,13.24,44
2026-06-30,R101,S05,Bus Terminal,11,1,0,0,0,102,40,3,11.09,38
2026-06-30,R101,S05,Bus Terminal,12,1,0,0,0,89,40,3,5.29,15
2026-06-30,R101,S05,Bus Terminal,13,1,0,0,0,86,40,3,8.42,33
2026-06-30,R101,S05,Bus Terminal,14,1,0,0,0,107,40,3,8.94,30
2026-06-30,R101,S05,Bus Terminal,15,1,0,0,0,108,40,3,3.85,11
2026-06-30,R101,S05,Bus Terminal,16,1,0,0,0,38,40,1,3.2,10
2026-06-30,R101,S05,Bus Terminal,17,1,0,0,1,202,40,5,12.98,45
2026-06-30,R101,S05,Bus Terminal,18,1,0,0,1,178,40,6,7.2,21
2026-06-30,R101,S05,Bus Terminal,19,1,0,0,1,198,40,5,8.32,29
2026-06-30,R101,S05,Bus Terminal,20,1,0,0,1,187,40,4,11.87,41
2026-06-30,R101,S05,Bus Terminal,21,1,0,0,0,28,40,1,8.69,25
2026-06-30,R101,S05,Bus Terminal,22,1,0,0,0,25,40,1,13.69,38
2026-06-30,R101,S06,Industrial Area,6,1,0,0,0,5,40,1,12.49,31
2026-06-30,R101,S06,Industrial Area,7,1,0,0,1,96,40,3,8.51,33
2026-06-30,R101,S06,Industrial Area,8,1,0,0,1,97,40,4,11.06,39
2026-06-30,R101,S06,Industrial Area,9,1,0,0,1,89,40,4,3.22,11
2026-06-30,R101,S06,Industrial Area,10,1,0,0,0,17,40,1,6.72,23
2026-06-30,R101,S06,Industrial Area,11,1,0,0,0,64,40,2,4.59,12
2026-06-30,R101,S06,Industrial Area,12,1,0,0,0,56,40,2,4.38,17
2026-06-30,R101,S06,Industrial Area,13,1,0,0,0,51,40,2,8.72,25
2026-06-30,R101,S06,Industrial Area,14,1,0,0,0,49,40,2,14.06,42
2026-06-30,R101,S06,Industrial Area,15,1,0,0,0,41,40,2,3.85,12
2026-06-30,R101,S06,Industrial Area,16,1,0,0,0,22,40,1,3.93,15
2026-06-30,R101,S06,Industrial Area,17,1,0,0,1,112,40,2,13.42,51
2026-06-30,R101,S06,Industrial Area,18,1,0,0,1,90,40,2,3.9,10
2026-06-30,R101,S06,Industrial Area,19,1,0,0,1,116,40,4,13.99,53
2026-06-30,R101,S06,Industrial Area,20,1,0,0,1,120,40,2,8.3,28
2026-06-30,R101,S06,Industrial Area,21,1,0,0,0,13,40,1,13.38,51
2026-06-30,R101,S06,Industrial Area,22,1,0,0,0,6,40,1,11.19,41
2026-06-30,R102,S01,Central Station,6,1,0,0,0,28,40,1,3.79,12
2026-06-30,R102,S01,Central Station,7,1,0,0,1,130,40,5,5.11,18
2026-06-30,R102,S01,Central Station,8,1,0,0,1,105,40,2,4.07,12
2026-06-30,R102,S01,Central Station,9,1,0,0,1,145,40,4,10.4,26
2026-06-30,R102,S01,Central Station,10,1,0,0,0,20,40,1,10.5,27
2026-06-30,R102,S01,Central Station,11,1,0,0,0,83,40,4,3.91,14
2026-06-30,R102,S01,Central Station,12,1,0,0,0,70,40,3,11.15,28
2026-06-30,R102,S01,Central Station,13,1,0,0,0,64,40,1,6.34,17
2026-06-30,R102,S01,Central Station,14,1,0,0,0,81,40,2,8.66,32
2026-06-30,R102,S01,Central Station,15,1,0,0,0,45,40,2,12.08,38
2026-06-30,R102,S01,Central Station,16,1,0,0,0,31,40,1,11.97,30
2026-06-30,R102,S01,Central Station,17,1,0,0,1,140,40,4,9.98,28
2026-06-30,R102,S01,Central Station,18,1,0,0,1,145,40,4,9.6,36
2026-06-30,R102,S01,Central Station,19,1,0,0,1,146,40,4,8.26,22
2026-06-30,R102,S01,Central Station,20,1,0,0,1,139,40,5,10.0,25
2026-06-30,R102,S01,Central Station,21,1,0,0,0,12,40,1,10.66,31
2026-06-30,R102,S01,Central Station,22,1,0,0,0,17,40,2,7.35,22
2026-06-30,R102,S02,City Mall,6,1,0,0,0,40,40,2,2.33,7
2026-06-30,R102,S02,City Mall,7,1,0,0,1,111,40,3,7.47,27
2026-06-30,R102,S02,City Mall,8,1,0,0,1,94,40,2,14.07,41
2026-06-30,R102,S02,City Mall,9,1,0,0,1,97,40,2,12.73,46
2026-06-30,R102,S02,City Mall,10,1,0,0,0,33,40,1,10.98,39
2026-06-30,R102,S02,City Mall,11,1,0,0,0,59,40,2,8.62,29
2026-06-30,R102,S02,City Mall,12,1,0,0,0,66,40,1,4.08,14
2026-06-30,R102,S02,City Mall,13,1,0,0,0,68,40,2,6.14,17
2026-06-30,R102,S02,City Mall,14,1,0,0,0,73,40,2,11.42,36
2026-06-30,R102,S02,City Mall,15,1,0,0,0,72,40,2,5.84,15
2026-06-30,R102,S02,City Mall,16,1,0,0,0,16,40,1,3.93,11
2026-06-30,R102,S02,City Mall,17,1,0,0,1,136,40,4,12.51,36
2026-06-30,R102,S02,City Mall,18,1,0,0,1,126,40,3,6.2,19
2026-06-30,R102,S02,City Mall,19,1,0,0,1,133,40,5,5.76,21
2026-06-30,R102,S02,City Mall,20,1,0,0,1,139,40,4,13.45,38
2026-06-30,R102,S02,City Mall,21,1,0,0,0,22,40,1,6.87,26
2026-06-30,R102,S02,City Mall,22,1,0,0,0,6,40,1,6.05,18
2026-06-30,R102,S03,University,6,1,0,0,0,35,40,1,3.92,14
2026-06-30,R102,S03,University,7,1,0,0,1,120,40,3,2.66,9
2026-06-30,R102,S03,University,8,1,0,0,1,115,40,2,6.65,17
2026-06-30,R102,S03,University,9,1,0,0,1,97,40,4,11.39,36
2026-06-30,R102,S03,University,10,1,0,0,0,33,40,1,7.98,29
2026-06-30,R102,S03,University,11,1,0,0,0,45,40,3,6.35,23
2026-06-30,R102,S03,University,12,1,0,0,0,66,40,2,2.05,6
2026-06-30,R102,S03,University,13,1,0,0,0,74,40,2,4.75,15
2026-06-30,R102,S03,University,14,1,0,0,0,73,40,2,2.26,6
2026-06-30,R102,S03,University,15,1,0,0,0,45,40,2,11.19,40
2026-06-30,R102,S03,University,16,1,0,0,0,10,40,1,3.65,9
2026-06-30,R102,S03,University,17,1,0,0,1,133,40,4,3.34,8
2026-06-30,R102,S03,University,18,1,0,0,1,121,40,3,4.18,13
2026-06-30,R102,S03,University,19,1,0,0,1,110,40,3,5.23,13
2026-06-30,R102,S03,University,20,1,0,0,1,135,40,3,8.84,22
2026-06-30,R102,S03,University,21,1,0,0,0,11,40,1,5.16,19
2026-06-30,R102,S03,University,22,1,0,0,0,10,40,1,7.82,22
2026-06-30,R102,S04,Market,6,1,0,0,0,12,40,1,11.4,42
2026-06-30,R102,S04,Market,7,1,0,0,1,92,40,3,3.19,11
2026-06-30,R102,S04,Market,8,1,0,0,1,89,40,3,5.69,17
2026-06-30,R102,S04,Market,9,1,0,0,1,81,40,3,12.14,37
2026-06-30,R102,S04,Market,10,1,0,0,0,23,40,1,11.93,44
2026-06-30,R102,S04,Market,11,1,0,0,0,49,40,3,7.31,26
2026-06-30,R102,S04,Market,12,1,0,0,0,51,40,2,4.72,16
2026-06-30,R102,S04,Market,13,1,0,0,0,55,40,3,9.12,25
2026-06-30,R102,S04,Market,14,1,0,0,0,55,40,2,10.1,32
2026-06-30,R102,S04,Market,15,1,0,0,0,66,40,2,13.69,46
2026-06-30,R102,S04,Market,16,1,0,0,0,30,40,1,2.07,5
2026-06-30,R102,S04,Market,17,1,0,0,1,126,40,3,4.2,12
2026-06-30,R102,S04,Market,18,1,0,0,1,85,40,3,14.53,57
2026-06-30,R102,S04,Market,19,1,0,0,1,101,40,4,2.41,6
2026-06-30,R102,S04,Market,20,1,0,0,1,104,40,3,13.09,45
2026-06-30,R102,S04,Market,21,1,0,0,0,5,40,2,2.08,7
2026-06-30,R102,S04,Market,22,1,0,0,0,12,40,1,10.0,38
2026-06-30,R102,S05,Bus Terminal,6,1,0,0,0,42,40,1,6.63,17
2026-06-30,R102,S05,Bus Terminal,7,1,0,0,1,135,40,3,6.23,16
2026-06-30,R102,S05,Bus Terminal,8,1,0,0,1,134,40,4,12.55,40
2026-06-30,R102,S05,Bus Terminal,9,1,0,0,1,133,40,3,6.12,18
2026-06-30,R102,S05,Bus Terminal,10,1,0,0,0,57,40,2,14.37,38
2026-06-30,R102,S05,Bus Terminal,11,1,0,0,0,65,40,2,10.33,38
2026-06-30,R102,S05,Bus Terminal,12,1,0,0,0,75,40,3,13.29,33
2026-06-30,R102,S05,Bus Terminal,13,1,0,0,0,81,40,3,6.81,25
2026-06-30,R102,S05,Bus Terminal,14,1,0,0,0,87,40,3,9.33,28
2026-06-30,R102,S05,Bus Terminal,15,1,0,0,0,83,40,3,8.92,28
2026-06-30,R102,S05,Bus Terminal,16,1,0,0,0,46,40,2,12.14,38
2026-06-30,R102,S05,Bus Terminal,17,1,0,0,1,161,40,5,4.71,17
2026-06-30,R102,S05,Bus Terminal,18,1,0,0,1,148,40,4,13.69,47
2026-06-30,R102,S05,Bus Terminal,19,1,0,0,1,148,40,4,2.82,7
2026-06-30,R102,S05,Bus Terminal,20,1,0,0,1,163,40,4,3.9,10
2026-06-30,R102,S05,Bus Terminal,21,1,0,0,0,14,40,1,3.4,9
2026-06-30,R102,S05,Bus Terminal,22,1,0,0,0,5,40,1,7.49,20
2026-06-30,R102,S06,Industrial Area,6,1,0,0,0,31,40,2,9.68,28
2026-06-30,R102,S06,Industrial Area,7,1,0,0,1,63,40,1,8.5,33
2026-06-30,R102,S06,Industrial Area,8,1,0,0,1,83,40,2,4.28,15
2026-06-30,R102,S06,Industrial Area,9,1,0,0,1,76,40,2,12.15,36
2026-06-30,R102,S06,Industrial Area,10,1,0,0,0,15,40,1,3.5,10
2026-06-30,R102,S06,Industrial Area,11,1,0,0,0,22,40,1,12.37,34
2026-06-30,R102,S06,Industrial Area,12,1,0,0,0,22,40,1,5.09,17
2026-06-30,R102,S06,Industrial Area,13,1,0,0,0,30,40,1,13.02,48
2026-06-30,R102,S06,Industrial Area,14,1,0,0,0,43,40,1,2.36,7
2026-06-30,R102,S06,Industrial Area,15,1,0,0,0,34,40,2,12.02,43
2026-06-30,R102,S06,Industrial Area,16,1,0,0,0,13,40,1,13.84,44
2026-06-30,R102,S06,Industrial Area,17,1,0,0,1,84,40,3,3.74,14
2026-06-30,R102,S06,Industrial Area,18,1,0,0,1,102,40,3,11.39,29
2026-06-30,R102,S06,Industrial Area,19,1,0,0,1,81,40,3,13.9,55
2026-06-30,R102,S06,Industrial Area,20,1,0,0,1,89,40,4,6.04,15
2026-06-30,R102,S06,Industrial Area,21,1,0,0,0,12,40,1,3.56,10
2026-06-30,R102,S06,Industrial Area,22,1,0,0,0,9,40,1,12.0,39
2026-06-30,R103,S01,Central Station,6,1,0,0,0,17,40,1,4.93,12
2026-06-30,R103,S01,Central Station,7,1,0,0,1,99,40,3,3.1,8
2026-06-30,R103,S01,Central Station,8,1,0,0,1,74,40,2,12.92,46
2026-06-30,R103,S01,Central Station,9,1,0,0,1,83,40,4,8.01,22
2026-06-30,R103,S01,Central Station,10,1,0,0,0,26,40,1,12.78,40
2026-06-30,R103,S01,Central Station,11,1,0,0,0,49,40,3,13.28,41
2026-06-30,R103,S01,Central Station,12,1,0,0,0,48,40,2,5.92,21
2026-06-30,R103,S01,Central Station,13,1,0,0,0,43,40,2,13.01,44
2026-06-30,R103,S01,Central Station,14,1,0,0,0,35,40,1,4.22,12
2026-06-30,R103,S01,Central Station,15,1,0,0,0,41,40,2,4.19,13
2026-06-30,R103,S01,Central Station,16,1,0,0,0,14,40,1,9.72,28
2026-06-30,R103,S01,Central Station,17,1,0,0,1,85,40,3,4.39,12
2026-06-30,R103,S01,Central Station,18,1,0,0,1,99,40,3,3.26,8
2026-06-30,R103,S01,Central Station,19,1,0,0,1,75,40,2,9.34,32
2026-06-30,R103,S01,Central Station,20,1,0,0,1,86,40,3,11.53,39
2026-06-30,R103,S01,Central Station,21,1,0,0,0,18,40,2,3.4,8
2026-06-30,R103,S01,Central Station,22,1,0,0,0,23,40,1,6.91,19
2026-06-30,R103,S02,City Mall,6,1,0,0,0,15,40,1,9.66,27
2026-06-30,R103,S02,City Mall,7,1,0,0,1,62,40,3,11.22,29
2026-06-30,R103,S02,City Mall,8,1,0,0,1,72,40,2,9.33,28
2026-06-30,R103,S02,City Mall,9,1,0,0,1,67,40,3,8.93,25
2026-06-30,R103,S02,City Mall,10,1,0,0,0,20,40,1,6.75,21
2026-06-30,R103,S02,City Mall,11,1,0,0,0,43,40,2,12.47,31
2026-06-30,R103,S02,City Mall,12,1,0,0,0,27,40,1,3.96,12
2026-06-30,R103,S02,City Mall,13,1,0,0,0,17,40,1,2.39,7
2026-06-30,R103,S02,City Mall,14,1,0,0,0,33,40,2,14.88,40
2026-06-30,R103,S02,City Mall,15,1,0,0,0,21,40,1,8.27,21
2026-06-30,R103,S02,City Mall,16,1,0,0,0,22,40,2,13.59,34
2026-06-30,R103,S02,City Mall,17,1,0,0,1,62,40,3,12.61,33
2026-06-30,R103,S02,City Mall,18,1,0,0,1,86,40,3,11.33,35
2026-06-30,R103,S02,City Mall,19,1,0,0,1,79,40,2,7.82,25
2026-06-30,R103,S02,City Mall,20,1,0,0,1,88,40,2,7.78,24
2026-06-30,R103,S02,City Mall,21,1,0,0,0,5,40,1,3.16,8
2026-06-30,R103,S02,City Mall,22,1,0,0,0,5,40,2,7.21,24
2026-06-30,R103,S03,University,6,1,0,0,0,16,40,1,8.59,33
2026-06-30,R103,S03,University,7,1,0,0,1,78,40,3,4.54,18
2026-06-30,R103,S03,University,8,1,0,0,1,84,40,3,9.43,34
2026-06-30,R103,S03,University,9,1,0,0,1,76,40,2,8.9,29
2026-06-30,R103,S03,University,10,1,0,0,0,15,40,1,3.33,13
2026-06-30,R103,S03,University,11,1,0,0,0,40,40,1,12.12,41
2026-06-30,R103,S03,University,12,1,0,0,0,39,40,2,13.56,42
2026-06-30,R103,S03,University,13,1,0,0,0,39,40,1,3.93,11
2026-06-30,R103,S03,University,14,1,0,0,0,28,40,2,4.92,16
2026-06-30,R103,S03,University,15,1,0,0,0,45,40,2,3.62,14
2026-06-30,R103,S03,University,16,1,0,0,0,6,40,1,3.06,11
2026-06-30,R103,S03,University,17,1,0,0,1,77,40,3,10.49,26
2026-06-30,R103,S03,University,18,1,0,0,1,85,40,3,10.65,35
2026-06-30,R103,S03,University,19,1,0,0,1,85,40,3,6.77,20
2026-06-30,R103,S03,University,20,1,0,0,1,78,40,3,7.55,19
2026-06-30,R103,S03,University,21,1,0,0,0,19,40,1,7.38,26
2026-06-30,R103,S03,University,22,1,0,0,0,32,40,1,5.1,16
2026-06-30,R103,S04,Market,6,1,0,0,0,21,40,2,12.43,47
2026-06-30,R103,S04,Market,7,1,0,0,1,26,40,1,14.18,56
2026-06-30,R103,S04,Market,8,1,0,0,1,54,40,3,13.92,47
2026-06-30,R103,S04,Market,9,1,0,0,1,62,40,2,8.78,26
2026-06-30,R103,S04,Market,10,1,0,0,0,5,40,2,4.71,12
2026-06-30,R103,S04,Market,11,1,0,0,0,50,40,2,5.82,17
2026-06-30,R103,S04,Market,12,1,0,0,0,55,40,2,6.24,17
2026-06-30,R103,S04,Market,13,1,0,0,0,29,40,1,10.08,27
2026-06-30,R103,S04,Market,14,1,0,0,0,22,40,1,6.31,18
2026-06-30,R103,S04,Market,15,1,0,0,0,32,40,1,8.05,21
2026-06-30,R103,S04,Market,16,1,0,0,0,5,40,2,11.1,30
2026-06-30,R103,S04,Market,17,1,0,0,1,48,40,2,4.58,13
2026-06-30,R103,S04,Market,18,1,0,0,1,69,40,2,14.11,48
2026-06-30,R103,S04,Market,19,1,0,0,1,60,40,2,10.53,36
2026-06-30,R103,S04,Market,20,1,0,0,1,66,40,1,5.5,15
2026-06-30,R103,S04,Market,21,1,0,0,0,5,40,1,12.89,36
2026-06-30,R103,S04,Market,22,1,0,0,0,10,40,1,11.39,32
2026-06-30,R103,S05,Bus Terminal,6,1,0,0,0,35,40,2,12.63,39
2026-06-30,R103,S05,Bus Terminal,7,1,0,0,1,88,40,4,3.51,9
2026-06-30,R103,S05,Bus Terminal,8,1,0,0,1,93,40,3,2.24,6
2026-06-30,R103,S05,Bus Terminal,9,1,0,0,1,75,40,2,12.13,37
2026-06-30,R103,S05,Bus Terminal,10,1,0,0,0,14,40,1,5.69,18
2026-06-30,R103,S05,Bus Terminal,11,1,0,0,0,52,40,2,6.7,20
2026-06-30,R103,S05,Bus Terminal,12,1,0,0,0,68,40,2,4.09,12
2026-06-30,R103,S05,Bus Terminal,13,1,0,0,0,44,40,2,14.72,46
2026-06-30,R103,S05,Bus Terminal,14,1,0,0,0,61,40,1,4.08,10
2026-06-30,R103,S05,Bus Terminal,15,1,0,0,0,52,40,2,10.75,34
2026-06-30,R103,S05,Bus Terminal,16,1,0,0,0,10,40,1,6.46,24
2026-06-30,R103,S05,Bus Terminal,17,1,0,0,1,90,40,2,9.98,29
2026-06-30,R103,S05,Bus Terminal,18,1,0,0,1,92,40,2,10.94,42
2026-06-30,R103,S05,Bus Terminal,19,1,0,0,1,95,40,3,3.44,8
2026-06-30,R103,S05,Bus Terminal,20,1,0,0,1,94,40,3,4.12,14
2026-06-30,R103,S05,Bus Terminal,21,1,0,0,0,18,40,1,12.43,39
2026-06-30,R103,S05,Bus Terminal,22,1,0,0,0,13,40,1,10.71,41
2026-06-30,R103,S06,Industrial Area,6,1,0,0,0,5,40,1,12.23,36
2026-06-30,R103,S06,Industrial Area,7,1,0,0,1,49,40,1,3.69,14
2026-06-30,R103,S06,Industrial Area,8,1,0,0,1,51,40,3,3.95,12
2026-06-30,R103,S06,Industrial Area,9,1,0,0,1,51,40,3,11.01,31
2026-06-30,R103,S06,Industrial Area,10,1,0,0,0,5,40,2,12.18,40
2026-06-30,R103,S06,Industrial Area,11,1,0,0,0,15,40,2,14.27,36
2026-06-30,R103,S06,Industrial Area,12,1,0,0,0,47,40,2,2.11,7
2026-06-30,R103,S06,Industrial Area,13,1,0,0,0,34,40,1,5.36,18
2026-06-30,R103,S06,Industrial Area,14,1,0,0,0,18,40,2,10.04,32
2026-06-30,R103,S06,Industrial Area,15,1,0,0,0,27,40,2,5.9,22
2026-06-30,R103,S06,Industrial Area,16,1,0,0,0,5,40,1,7.52,24
2026-06-30,R103,S06,Industrial Area,17,1,0,0,1,50,40,2,4.04,10
2026-06-30,R103,S06,Industrial Area,18,1,0,0,1,53,40,1,13.97,54
2026-06-30,R103,S06,Industrial Area,19,1,0,0,1,35,40,2,12.84,39
2026-06-30,R103,S06,Industrial Area,20,1,0,0,1,56,40,2,8.47,22
2026-06-30,R103,S06,Industrial Area,21,1,0,0,0,5,40,1,2.75,6
2026-06-30,R103,S06,Industrial Area,22,1,0,0,0,9,40,1,13.99,40
2026-06-30,R201,S01,Central Station,6,1,0,0,0,32,40,1,11.98,30
2026-06-30,R201,S01,Central Station,7,1,0,0,1,156,40,3,7.91,19
2026-06-30,R201,S01,Central Station,8,1,0,0,1,163,40,5,3.22,11
2026-06-30,R201,S01,Central Station,9,1,0,0,1,158,40,4,8.64,30
2026-06-30,R201,S01,Central Station,10,1,0,0,0,40,40,2,5.28,19
2026-06-30,R201,S01,Central Station,11,1,0,0,0,77,40,2,4.76,18
2026-06-30,R201,S01,Central Station,12,1,0,0,0,82,40,4,14.63,52
2026-06-30,R201,S01,Central Station,13,1,0,0,0,85,40,3,11.92,40
2026-06-30,R201,S01,Central Station,14,1,0,0,0,78,40,2,8.4,29
2026-06-30,R201,S01,Central Station,15,1,0,0,0,76,40,3,9.82,27
2026-06-30,R201,S01,Central Station,16,1,0,0,0,33,40,1,10.04,27
2026-06-30,R201,S01,Central Station,17,1,0,0,1,156,40,5,13.61,52
2026-06-30,R201,S01,Central Station,18,1,0,0,1,175,40,4,13.29,35
2026-06-30,R201,S01,Central Station,19,1,0,0,1,167,40,5,2.06,5
2026-06-30,R201,S01,Central Station,20,1,0,0,1,161,40,5,7.01,22
2026-06-30,R201,S01,Central Station,21,1,0,0,0,23,40,2,7.14,19
2026-06-30,R201,S01,Central Station,22,1,0,0,0,33,40,1,7.1,25
2026-06-30,R201,S02,City Mall,6,1,0,0,0,38,40,2,14.85,42
2026-06-30,R201,S02,City Mall,7,1,0,0,1,129,40,4,11.29,31
2026-06-30,R201,S02,City Mall,8,1,0,0,1,123,40,4,9.7,29
2026-06-30,R201,S02,City Mall,9,1,0,0,1,125,40,5,11.02,29
2026-06-30,R201,S02,City Mall,10,1,0,0,0,48,40,2,5.03,15
2026-06-30,R201,S02,City Mall,11,1,0,0,0,64,40,2,2.22,6
2026-06-30,R201,S02,City Mall,12,1,0,0,0,77,40,3,6.89,19
2026-06-30,R201,S02,City Mall,13,1,0,0,0,86,40,3,11.24,42
2026-06-30,R201,S02,City Mall,14,1,0,0,0,73,40,2,11.23,35
2026-06-30,R201,S02,City Mall,15,1,0,0,0,77,40,1,11.68,46
2026-06-30,R201,S02,City Mall,16,1,0,0,0,13,40,1,10.59,39
2026-06-30,R201,S02,City Mall,17,1,0,0,1,152,40,4,10.56,38
2026-06-30,R201,S02,City Mall,18,1,0,0,1,149,40,3,6.09,23
2026-06-30,R201,S02,City Mall,19,1,0,0,1,141,40,5,12.72,46
2026-06-30,R201,S02,City Mall,20,1,0,0,1,160,40,5,5.94,18
2026-06-30,R201,S02,City Mall,21,1,0,0,0,6,40,1,7.44,22
2026-06-30,R201,S02,City Mall,22,1,0,0,0,15,40,1,3.46,12
2026-06-30,R201,S03,University,6,1,0,0,0,29,40,2,6.64,21
2026-06-30,R201,S03,University,7,1,0,0,1,144,40,4,4.22,15
2026-06-30,R201,S03,University,8,1,0,0,1,152,40,4,3.29,8
2026-06-30,R201,S03,University,9,1,0,0,1,143,40,3,6.89,22
2026-06-30,R201,S03,University,10,1,0,0,0,32,40,1,4.36,12
2026-06-30,R201,S03,University,11,1,0,0,0,71,40,2,6.97,22
2026-06-30,R201,S03,University,12,1,0,0,0,94,40,3,7.37,20
2026-06-30,R201,S03,University,13,1,0,0,0,77,40,2,9.25,32
2026-06-30,R201,S03,University,14,1,0,0,0,71,40,3,2.13,7
2026-06-30,R201,S03,University,15,1,0,0,0,81,40,4,12.43,38
2026-06-30,R201,S03,University,16,1,0,0,0,18,40,1,3.03,7
2026-06-30,R201,S03,University,17,1,0,0,1,156,40,4,14.7,52
2026-06-30,R201,S03,University,18,1,0,0,1,155,40,4,2.61,7
2026-06-30,R201,S03,University,19,1,0,0,1,171,40,5,2.48,8
2026-06-30,R201,S03,University,20,1,0,0,1,162,40,5,5.07,15
2026-06-30,R201,S03,University,21,1,0,0,0,29,40,1,9.79,37
